gene,mean,variance,dispersion=variance/mean
ARID4A,0.19284088557831575,0.2578672242170515,1.33720203287662
ZCCHC2,0.07314297537761225,0.09779514963873662,1.337040900152798
NAA38,0.26308710945582453,0.35174523904964183,1.336991537811183
APOBEC3G,0.18011587006000415,0.24078401305871436,1.336828414833735
RBBP7,0.20256569418580592,0.2707817474430159,1.3367601485108231
TRADD,0.14494103041589076,0.19366207494178947,1.3361439089131597
ARPC5L,0.34450651769087526,0.46025173764632576,1.335973962789605
NDUFB3,0.15704531346989448,0.20976673020408648,1.3357083097185112
WNT11,0.004862404303745086,0.006494047899619696,1.3355631276111484
ZSWIM6,0.03414028553693358,0.04559628654798385,1.3355566841600361
EMB,0.21363542313262984,0.28531376486976195,1.3355171192402513
IFI35,0.11597351541485619,0.15487209696047446,1.3354091786083375
HM13,0.2314297537761225,0.30905148363364515,1.3354008228890542
SUDS3,0.04852058762673288,0.0647883141323259,1.3352747215417105
ADAM10,0.1367680529691703,0.18261872894421236,1.335244049905262
PPP1R2,0.39075108628181254,0.5217394110400987,1.3352219081582193
TNFRSF1A,0.07428098489551004,0.09917921092954933,1.3351897671936266
RNF149,0.21456652182909167,0.28646689775775547,1.3350959661169066
H2AFJ,0.18177115663149182,0.24266791618026784,1.3350188262939493
UBXN11,0.1740120008276433,0.23228965597019494,1.3349059539880526
RNPS1,0.5114835505896959,0.6825186556884487,1.3343902358180715
CSGALNACT1,0.06569418580591765,0.08765613407958225,1.334305814194082
XYLT1,0.03527829505483137,0.04706911870332117,1.3342231712208281
WDR11,0.11183529898613698,0.14919367285288498,1.3340481422719577
LARP7,0.2297744672046348,0.3065043356443727,1.3339355733176526
DNAJC7,0.34864473411959446,0.46503902814162706,1.3338478474827795
BUB3,0.23680943513345748,0.3158434929629129,1.333745392302104
COL18A1,0.03786468032278088,0.05050088216447984,1.333720019130771
RAB27B,0.02803641630457273,0.03738900591573151,1.3335871999315894
MYCL,0.015414856196979103,0.02055691976274054,1.3335784323936246
PRDX4,0.06579764121663563,0.08774598594932959,1.3335734279657543
MYEF2,0.016552865714876887,0.022072371351709055,1.3334471342851233
HNRNPL,0.3570246223877509,0.47598882972686435,1.3332100921877341
ALKBH7,0.25087937099110286,0.3344317737788719,1.333038154782093
G3BP2,0.3436788744051314,0.4581314689867736,1.333021908255916
STK10,0.31750465549348234,0.4231924490265366,1.3328700593973615
SYCE3,0.0006207324643078833,0.0008272579769515988,1.3327126008690258
CTD-2050E21.1,0.0006207324643078833,0.0008272579769515988,1.3327126008690258
NKAIN3,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
RAB6B,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
NLRP7,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
ADGRB3,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
RP5-899B16.1,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
LINC01277,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
KIF5A,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
RP11-728F11.4,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
RP11-693J15.6,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
GH1,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
HDAC11-AS1,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
SPATA3,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
GPR173,0.0006207324643078833,0.0008272579769515987,1.3327126008690255
TNFAIP6,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
TRAV3,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
HEY1,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
DDN,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
AC139100.3,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
CTD-2537I9.12,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
KISS1,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
RP1-293L8.2,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
GPC4,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
C8orf89,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
AC097721.2,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
TP63,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
RP3-441A12.1,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
SH3GL3,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
HBB,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
AC005754.8,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
CTD-2308L22.1,0.0006207324643078833,0.0008272579769515986,1.3327126008690253
RP11-159F24.5,0.0006207324643078833,0.0008272579769515985,1.332712600869025
AC100821.2,0.0006207324643078833,0.0008272579769515985,1.332712600869025
IRX3,0.0006207324643078833,0.0008272579769515985,1.332712600869025
CCL7,0.0006207324643078833,0.0008272579769515984,1.3327126008690249
AP001630.5,0.0006207324643078833,0.0008272579769515984,1.3327126008690249
FKBP5,0.11359404096834265,0.1513835860766356,1.332671897100874
SYTL2,0.09569625491413201,0.12750682435386176,1.332411853193976
PROK2,0.0526588040554521,0.0701631149116258,1.3324099582235265
FAM198B,0.02813987171529071,0.037486649585499784,1.3321542459317681
C19orf18,0.0012414649286157666,0.0016537453363187054,1.3320918684047172
RP11-109N23.4,0.0012414649286157666,0.0016537453363187054,1.3320918684047172
TRAV19,0.0012414649286157666,0.001653745336318705,1.332091868404717
COL24A1,0.0012414649286157666,0.001653745336318705,1.332091868404717
HEBP2,0.34481688392302917,0.45931360706440544,1.3320508028456475
EIF1AX,0.271053176081109,0.3610429007518617,1.3320002590333953
EIF4H,0.35288640595903165,0.47002942988555185,1.3319567485411152
DTWD2,0.006724601696668736,0.008955400464485464,1.3317369367648693
AC002467.7,0.00186219739292365,0.002479462078101321,1.3314711359404094
LINC01336,0.00186219739292365,0.002479462078101321,1.3314711359404094
SCN4B,0.00186219739292365,0.002479462078101321,1.3314711359404094
CLPTM1L,0.08824746534243741,0.11749688724010975,1.3314477280924981
INAFM2,0.026588040554521002,0.03539901444004636,1.331388613141977
RNF19B,0.05793503000206911,0.07713184183724822,1.3313506842836451
FEN1,0.0297951582867784,0.03966676954411421,1.3313159528243332
ZDHHC20,0.11938754396854956,0.1589309718870571,1.331219041820012
SRI,0.23960273122284295,0.3189613153825674,1.3312090131640313
MEFV,0.023898199875853506,0.03181041959742167,1.3310801551025015
AC006129.2,0.08421270432443617,0.11208885357747869,1.331020710908979
RP11-138A9.1,0.15466583902338094,0.20585294544382846,1.3309528900736092
BAZ2A,0.3431615973515415,0.45672801382008454,1.3309415078640148
DIRAS1,0.002482929857231533,0.003304408202299446,1.3308504034761017
NAT8,0.002482929857231533,0.003304408202299446,1.3308504034761017
AC104699.1,0.002482929857231533,0.003304408202299446,1.3308504034761017
SSBP1,0.3165735567970205,0.4211964531555056,1.3304852667323912
AP2M1,0.42540864887233604,0.5659755468484331,1.3304279270031503
TRIB2,0.038175046554934824,0.05078764823310874,1.3303886390819215
HRK,0.0031036623215394167,0.004128583708913078,1.3302296710117938
TRNP1,0.0031036623215394167,0.004128583708913078,1.3302296710117938
ZNF385D,0.0031036623215394167,0.004128583708913078,1.3302296710117938
ELF1,0.4091661493896131,0.5442528325226651,1.3301511704586804
FKBP11,0.2085661080074488,0.27741886263780086,1.3301243681830273
LAMTOR2,0.17101179391682184,0.2274278403326602,1.3298956470995122
SHKBP1,0.21849782743637491,0.29055789245338054,1.3297976271090797
SND1,0.12900889716532174,0.17154209654819405,1.3296919849517592
PFKFB3,0.052038071591144215,0.06919354955407143,1.3296716699595517
HELLS,0.026174218911649078,0.0348001161406324,1.3295570063847937
PSMC3,0.16956341816677012,0.22543819135367923,1.3295213896428697
PSEN1,0.09983447134285123,0.1326980897117886,1.3291810726985995
CD96,0.21104903786468032,0.28051520409228764,1.3291470405666923
OPTN,0.22749844816883924,0.30237232696841737,1.3291181957602192
OXNAD1,0.10604179598593007,0.14093804667022777,1.329080155233582
ACP1,0.29671011793916824,0.39427223067975015,1.3288128946131328
SBDS,0.430891785640389,0.5723500633982804,1.3282918878289984
PRDX5,0.33550589695841093,0.4455777339296373,1.3280772051075775
STX7,0.10242085661080075,0.13600282970777028,1.3278821736922297
TPST2,0.2206703910614525,0.29301780011027534,1.3278528156896023
DNMT1,0.09931719428926133,0.13187000760214249,1.327766139044072
GABPB1-AS1,0.24425822470515207,0.32426094883831325,1.3275333890178467
MZT2A,0.28305400372439476,0.37570497059901264,1.3273261132346699
SWAP70,0.06714256155596937,0.08911902312747526,1.3273104430665268
BCL9L,0.10097248086074902,0.13402140064969054,1.3273062076638409
PTCH2,0.034864473411959446,0.04627050201325984,1.327153330742343
TNKS2,0.10759362714669977,0.14277908418864393,1.327021757468685
LINC00493,0.34926546658390234,0.4633643476942629,1.3266824007146756
YY1,0.271053176081109,0.3595945250018099,1.3266567475830133
MT1E,0.044589282019449616,0.05915394366331648,1.3266404163564203
ACTN4,0.20028967515001034,0.2656982401106538,1.326569828982221
UBXN10-AS1,0.006828057107386716,0.009057453779320554,1.3265052762259466
LSM5,0.24053382991930478,0.3190315379099541,1.3263478905108026
LONRF3,0.0074487895716946,0.009876234962842746,1.3258845437616387
TFPI,0.0074487895716946,0.009876234962842746,1.3258845437616387
RALBP1,0.09290295882474653,0.12317123349631466,1.3258052817097745
FCRL2,0.019759983447134286,0.026197583608689987,1.3257897547727613
NDUFS8,0.3129526174218912,0.41488913017781703,1.325725068528522
NBEAL2,0.09693771984274778,0.12850914095875698,1.325687680370699
MACF1,0.2011173184357542,0.2666074832361777,1.3256316527576615
RPGR,0.05110697289468239,0.06773775660976897,1.3254112457287992
AKT1,0.13625077591558038,0.18058739169451485,1.3254045012294462
LRP8,0.011069728946823919,0.014671584833715072,1.3253788691840176
MCM2,0.008069522036002483,0.010694245528780445,1.3252638112973305
C11orf31,0.20939375129319263,0.2774867626094122,1.3251912289439616
MECP2,0.30767639147527415,0.40771471257526737,1.3251413623915718
INPP5D,0.29339954479619285,0.3887770423089176,1.3250771829894208
EPN1,0.148872336023174,0.19726595369983993,1.3250679002520172
KDM5A,0.17256362507759157,0.22865341127359579,1.325038293387636
KRAS,0.1765983860955928,0.23396922769861606,1.3248661716079806
PAIP2,0.627663976825988,0.8314672721494651,1.3247012778303495
NID1,0.008690254500310366,0.011511485477133659,1.3246430788330232
CARHSP1,0.1371818746120422,0.18167771924937223,1.3243565869264193
VCL,0.07862611214566521,0.10410140231422457,1.3240054668017036
SLA,0.15766604593420236,0.20874373536067412,1.3239612506537244
PPP1R9B,0.07210842127043245,0.09546249021048092,1.3238743620868128
PTPN12,0.09528243327126008,0.12613747971830844,1.3238272301380776
ROCK1,0.3228843368508173,0.42740306069611006,1.3237032953183594
ERGIC3,0.3064349265466584,0.4055803587387542,1.3235448168699522
AAK1,0.3844403062280157,0.508733687363614,1.3233099628785503
RNPEP,0.10986964618249534,0.1453877959604997,1.3232753632337007
C11orf74,0.010552451893234015,0.013958581616686333,1.3227808814400992
SRSF4,0.31502172563625075,0.41669344562772775,1.3227451052340284
INSR,0.025553486447341196,0.03379767109947307,1.3226246512044806
LRMP,0.09952410511069729,0.13162195436411225,1.3225133169267247
CLTC,0.14918270225532795,0.19727690289135288,1.3223845654284445
CCAR1,0.1654252017380509,0.21875492472800087,1.3223796763107296
ADGRE1,0.01707014276846679,0.02257225599453786,1.3223237966254726
HP1BP3,0.2478791640802814,0.32775517513590374,1.3222376973554446
USP46,0.025036209393751292,0.033099652113253906,1.322071228622778
RNF115,0.2309124767225326,0.3052558816423865,1.3219549067900125
MYEOV2,0.43916821849782745,0.5804604709783492,1.3217269522913364
TACC3,0.05058969584109249,0.06685926326647071,1.3215984432182124
SEC24B-AS1,0.00569004758948893,0.007519868340841931,1.3215826796832384
SPX,0.006310780053796814,0.008340062323269023,1.3215580724052194
HSPA6,0.017690875232774673,0.023378321987915944,1.321490411316933
CNNM1,0.09652389819987585,0.12755464545618825,1.321482532668291
RSU1,0.18953031243534038,0.2504428375355324,1.321386718132345
SLC30A1,0.034864473411959446,0.0460635911918239,1.3212186126414533
C9orf47,0.008172977446720464,0.010796020565043354,1.3209409466039121
HAVCR2,0.048210221394578937,0.06368032659115727,1.3208884910517729
INTS6,0.17525346575625905,0.2314422334997825,1.3206143028387825
NDUFA11,0.46575625905234846,0.6150595201475612,1.3205609333066028
SERPINF2,0.0038278501965652804,0.005054662688053702,1.3204964741277592
SCP2,0.38795779019242704,0.5122241140883921,1.3203088764742394
YPEL3,0.4376163873370577,0.5777863316329656,1.320303234412351
CCNH,0.2783985102420857,0.36745599099302173,1.3198920880485128
VASH1,0.01893234016139044,0.024988142121918636,1.3198654740462596
IQSEC1,0.1615973515414856,0.21328211637618452,1.3198367073573622
TRG-AS1,0.11628388164701015,0.15345509176792474,1.3196591788512104
NDUFB8,0.5133457479826194,0.67729964809748,1.3193829904293113
RMI2,0.003207117732257397,0.00423138623528864,1.3193735274290324
NME1,0.10252431202151872,0.13525743914614888,1.319271853467886
DPYD,0.0728326091454583,0.09608171354868585,1.3192128453999963
STRBP,0.05090006207324643,0.06713813050485853,1.3190186371137451
IDH3G,0.18425408648872335,0.24300056610423995,1.3188340662344658
CYTH1,0.4197186012828471,0.5535073075310872,1.318758105643453
DAAM1,0.04086488723360232,0.05388561654694052,1.3186287836524735
DGKZ,0.3307469480653838,0.4361268370613457,1.318611825785101
TAF9,0.2084626525967308,0.27487562125156084,1.3185844938052542
IFNAR2,0.1297330850403476,0.17104435250976663,1.3184327841781533
CASZ1,0.02472584316159735,0.03259781952041986,1.3183703911480267
TECR,0.28988206083178153,0.3821384715031397,1.3182549841360984
VPS51,0.292675356921167,0.3857874420929049,1.3181411860268712
SEPT2,0.25294847920546243,0.3333892994354071,1.318012665988812
TGFBR3,0.11928408855783157,0.15719692177662115,1.317836466515889
SNTB1,0.021932547072211876,0.028900300022831685,1.317690094437222
TESPA1,0.05058969584109249,0.06665235244503474,1.31750846366811
CHKB-AS1,0.0025863852679495138,0.003407339164939092,1.3174136147320505
DAZAP1,0.29702048417132215,0.3912946606604732,1.3173995785246027
WDFY1,0.08017794330643492,0.10561370721472305,1.3172414115322748
SEC63,0.16356300434512724,0.21543626010038833,1.3171454080520897
BORCS5,0.061245603145044486,0.08066859124127183,1.3171327752333337
CENPH,0.027622594661700806,0.03637748471191039,1.3169466937278123
GTF3C1,0.11307676391475274,0.1489144524147709,1.31693238521608
PLPPR2,0.02255327953651976,0.02970032951179792,1.3168962617478839
RCSD1,0.31440099317194287,0.4139804864215254,1.3167276675717225
IVNS1ABP,0.11162838816470101,0.1469638908721589,1.3165458472384504
DUS1L,0.16087316366645976,0.2117569036311458,1.3162972543399711
BAIAP3,0.010759362714669977,0.014161082793055488,1.316163714208407
CLEC4D,0.01138009517897786,0.014974983398542568,1.3158926320937496
KBTBD11,0.01138009517897786,0.014974983398542568,1.3158926320937496
CMIP,0.1670804883095386,0.21985981909580957,1.3158916479133718
COMT,0.11897372232567763,0.15654668108064046,1.3158088863699746
WDFY2,0.12456031450444859,0.16387641023553115,1.3156390210437243
LY6G6F,0.005793503000206911,0.0076221357161171555,1.3156350684283646
TEX9,0.005793503000206911,0.0076221357161171555,1.3156350684283646
CHST2,0.04169253051934616,0.05485184256162876,1.3156275687362373
SPEN,0.1021104903786468,0.13430756734908708,1.315316054707473
ADAM17,0.1691495965238982,0.22247469580834123,1.3152540732008724
CPNE5,0.012621560107593627,0.01660047275676325,1.315247292351423
UBE2L3,0.41940823505069313,0.5515951805405017,1.3151748927243438
APPL1,0.13273329195116904,0.17449857091109564,1.3146556402390106
ZDHHC7,0.09083385061038693,0.11941318840927789,1.3146331197768566
ABCF1,0.117008069522036,0.1538034216191369,1.3144684998855678
KIF22,0.11131802193254707,0.14630889803440714,1.314332535688271
CASP4,0.31522863645768673,0.414287020971801,1.314242974963383
DNAJC9,0.0824539623422305,0.10834721622317836,1.3140328632537541
DST,0.03765776950134492,0.04948195446943,1.3139905821470068
SH2D1B,0.017483964411338714,0.022971778400008667,1.3138769823342233
ASAP2,0.0019656528036416303,0.0025825214770050496,1.313823820880569
ZNF80,0.0019656528036416303,0.0025825214770050496,1.313823820880569
TRAV41,0.0019656528036416303,0.002582521477005049,1.3138238208805688
PSRC1,0.0019656528036416303,0.0025825214770050487,1.3138238208805686
LA16c-306E5.2,0.0019656528036416303,0.0025825214770050487,1.3138238208805686
AP001505.10,0.0019656528036416303,0.0025825214770050483,1.3138238208805684
KCNAB2,0.15890751086281812,0.20876454203545533,1.3137487391371818
UBE2E2,0.04500310366232154,0.05911686839508486,1.3136175859928512
GMNN,0.027312228429546864,0.03587725757237737,1.3135968624795442
LPAR6,0.07686737016345956,0.10096084667582761,1.3134421856911838
SLC12A9,0.07955721084212704,0.1044713950819785,1.3131606045024762
RHOF,0.2781915994206497,0.3652951364740196,1.3131062808322327
EIF2S3,0.3643699565487275,0.4784491012865076,1.313086034365526
JAKMIP1,0.06372853300227602,0.08366886237022533,1.3128948436211008
BIRC6,0.26153527829505485,0.3433518328646908,1.3128318103125398
CCND2,0.08866128698530933,0.11638912446240325,1.3127389463869195
RAB13,0.012104283054003724,0.01588907499303555,1.3126820417323215
NACC2,0.04614111318021932,0.06056497656958641,1.312603281438615
RP5-940J5.9,0.12673287812952616,0.16633066669680638,1.3124507953398616
PTPN7,0.2982619490999379,0.39138328168268977,1.3122132503450847
RNASEH2A,0.02400165528657149,0.03149509786607856,1.3122052412651524
TRIM22,0.19025450031036623,0.2496505249254331,1.3121924817450987
ABLIM3,0.0039313056072832605,0.005157315372121172,1.311858168076928
NMI,0.08545416925305194,0.11208512892582032,1.3116402617396843
TSPAN2,0.04107179805503828,0.053868662960081706,1.3115730382170019
BPTF,0.21529070970411754,0.2823277501661216,1.3113791605505676
GSAP,0.09476515621767019,0.12427013417179952,1.3113483809002338
NAIP,0.10490378646803228,0.13755716537568954,1.3112697835516915
AUTS2,0.07945375543140906,0.10417747939464907,1.311171244568591
NDUFA12,0.29288226774260295,0.3840109973123,1.311144577894981
FAM89B,0.16252845023794746,0.213083778675376,1.3110552544087741
FRMD3,0.006517690875232775,0.008544318795247294,1.3109426265850848
NCOR1,0.31440099317194287,0.41211828902860187,1.310804666584556
SVIP,0.2685702462238775,0.3520372067869661,1.310782604315414
KHSRP,0.0919718601282847,0.12055007410986499,1.3107278024138977
PJA2,0.18497827436374922,0.24242280627328952,1.310547452705602
EVI5,0.040140699358576455,0.05259935947122619,1.3103747645589492
YIPF4,0.292675356921167,0.3835114230571094,1.310364586521746
PRNP,0.250258638526795,0.32791478930309154,1.3103035772648544
PIAS1,0.19553072625698323,0.25620183399278934,1.3102893795631227
EHD4,0.08441961514587212,0.1106055859756847,1.3101882279913828
RNF24,0.04386509414442375,0.05745925926782168,1.3099084907612368
ARHGEF40,0.023587833643699565,0.030894058962263236,1.3097454996896336
SUMO3,0.3787502586385268,0.49600613522908676,1.3095862614379548
DHRS7,0.31129733085040345,0.4076460098770055,1.3095069230545482
PER1,0.19811711152493275,0.2594253808638272,1.309454690041647
SNRPD1,0.3601282847092903,0.4714870102345293,1.3092196038284862
CASP8,0.2841920132422926,0.3720592323218935,1.3091825772200298
AGFG1,0.06848748189530313,0.08966079939843878,1.3091560226364187
FDFT1,0.1456652182909166,0.19065832533068378,1.308880236254538
RAB21,0.1872542933995448,0.24509308182772852,1.308878303285538
KDM7A,0.0893854748603352,0.11698437303131289,1.3087626732878128
TET3,0.02824332712600869,0.03696353938491616,1.3087530098703282
ZBTB16,0.04965859714463067,0.06498695151775061,1.3086747361887028
TERF2IP,0.4165114835505897,0.5449125560961438,1.308277388779266
PLCB2,0.08648872336023174,0.11314870962868262,1.3082481187450314
CMSS1,0.04510655907303952,0.059004090652198915,1.3081044501012722
PPM1G,0.18539209600662115,0.24247644981958774,1.3079114754219503
ESYT2,0.16883923029174425,0.22082085414482447,1.3078764559827656
CDC37,0.3707841920132423,0.48490683383245814,1.3077872365581864
TBC1D10C,0.3505069315125181,0.45835738837529366,1.3076984994201855
RNF141,0.06259052348437823,0.08184696185515737,1.3076574103999195
ACSL4,0.05286571487688806,0.06910672663955206,1.307212563009609
XRN2,0.20080695220360026,0.26249055511823,1.307178622242561
PADI4,0.014173391268363335,0.01852454431990836,1.3069944919433154
EIF6,0.19170287606041797,0.250545682873996,1.3069479604209633
RAB5C,0.4126836333540244,0.5392928808763496,1.3067949327026311
FAM91A1,0.1058348851644941,0.13829204556970023,1.3066773337993376
KIF20B,0.07800537968135733,0.10192260953033898,1.3066100049340272
RABGAP1L,0.19242706393544382,0.2514055101469144,1.306497667247352
SHISA8,0.004655493482309125,0.0060821956127970304,1.306455617628802
CMTM4,0.004655493482309125,0.0060821956127970304,1.306455617628802
CEP70,0.010448996482516036,0.01365038809799978,1.3063826866858006
NAV2,0.0013449203393337472,0.0017569331714865164,1.3063473873529745
AP001347.6,0.0013449203393337472,0.0017569331714865164,1.3063473873529745
KRT86,0.0013449203393337472,0.001756933171486516,1.306347387352974
CTD-3065J16.9,0.0013449203393337472,0.001756933171486516,1.306347387352974
RP11-387H17.4,0.0013449203393337472,0.001756933171486516,1.306347387352974
RP11-18H7.1,0.0013449203393337472,0.001756933171486516,1.306347387352974
MCF2,0.0013449203393337472,0.001756933171486516,1.306347387352974
RP11-2C24.7,0.0013449203393337472,0.001756933171486516,1.306347387352974
CDC20B,0.0013449203393337472,0.001756933171486516,1.306347387352974
LARP1,0.08814400993171943,0.11513566144611782,1.3062221872513788
PSMB4,0.1654252017380509,0.2160650840493334,1.3061195137091035
FKBP8,0.5410717980550382,0.70662057688518,1.3059645308168548
PLK3,0.17256362507759157,0.22534283813062045,1.3058536411094588
CDK2AP2,0.1015932133250569,0.13265419661853858,1.3057387622350245
ADRM1,0.25936271466997723,0.3385865584856576,1.3054557935071267
VPS13C,0.2170494516863232,0.28332611735589636,1.3053528362069085
CBFA2T3,0.023898199875853506,0.031189687133113785,1.3051061291284756
HSH2D,0.17846058348851646,0.23289421616825046,1.3050176773810487
SLC35F3,0.0026898406786674944,0.0035102487215347236,1.30500246701364
DNAJB14,0.3198841299399959,0.4174341268596661,1.3049541624274037
RPS6KA3,0.1871508379888268,0.2442007173679094,1.3048336838464414
GAA,0.06445272087730189,0.08409331211395002,1.3047286595400334
PCGF5,0.2770535899027519,0.36147842812336334,1.3047238559523637
C2orf40,0.006000413821642872,0.007826606248535557,1.3043444137645634
NFAM1,0.03807159114421684,0.04965752684242997,1.304319713203609
ESF1,0.10066211462859508,0.131290685129979,1.3042710816715075
PHACTR2,0.09404096834264432,0.12264812329573103,1.304198855639754
UBE2B,0.3887854334781709,0.507029209702983,1.304136333419115
RB1CC1,0.19728946823918891,0.2572697066074764,1.3040214913832546
TNFRSF12A,0.011793916821849782,0.01537921513369637,1.3039955568623607
RRBP1,0.09031657355679702,0.117748151384742,1.3037269545073495
CD2AP,0.057314297537761225,0.07472045097911031,1.3036965327871486
ATF7IP,0.13707841920132424,0.17870588604989088,1.3036762977798075
RPH3A,0.0040347610180012415,0.005259946650144627,1.3036575466743068
SLC27A2,0.0040347610180012415,0.005259946650144627,1.3036575466743068
NRIP3,0.0040347610180012415,0.005259946650144625,1.3036575466743063
PIM2,0.1298365404510656,0.16925875664534581,1.3036295950071015
EIF4A3,0.07852265673494724,0.10235891822244726,1.3035590296945656
C7orf73,0.3005379681357335,0.3916756882439162,1.3032486067351785
LIMD1,0.05390026898406787,0.07023773638105736,1.3031054891733214
RECQL,0.07314297537761225,0.09531221978150509,1.303094648384764
SIPA1L1,0.07593627146699772,0.09893055832228673,1.3028103225384517
C1orf43,0.244568590937306,0.31862609673331355,1.302808735627838
REC8,0.05090006207324643,0.0663104872191147,1.3027584745121192
SEC31A,0.15197599834471343,0.1979875086314521,1.3027551112536528
SIVA1,0.3125387957790192,0.40707845002602766,1.3024893405996636
CCNG2,0.06238361266294227,0.08125208789201797,1.3024588417317509
MERTK,0.005379681357334989,0.007006026957316219,1.3023126263349725
AEBP1,0.005379681357334989,0.007006026957316217,1.3023126263349722
EPHX2,0.029898613697496378,0.03893640602539039,1.3022813170983514
TUBB6,0.01500103455410718,0.019534952409440767,1.3022403447562376
SLC3A2,0.24291330436581834,0.31632935664691275,1.3022314997227677
RBM5,0.2633974756879785,0.3429950369230713,1.3021956115076225
RBM17,0.22356714256155596,0.29111022190404273,1.3021154118114193
C20orf24,0.2879164080281399,0.3748943344152376,1.3020943717059599
ARID1A,0.12911235257603973,0.16810136395459369,1.301977391013704
SDHB,0.20173805090006208,0.2626330230441629,1.3018516926896813
SEC62,0.5780053796813573,0.7522950490089235,1.3015364137677206
ODF2L,0.20453134698944755,0.26615368580611026,1.3012855472948213
ZNF516,0.036209393751293194,0.04710601202017871,1.300933463391564
CTBS,0.0989033726463894,0.1286414624198274,1.3006782173117697
BNIP2,0.3673701634595489,0.4778055606823031,1.300610687005109
MKRN1,0.292675356921167,0.3806146715570059,1.3004670962424953
GOLGA4,0.20742809848955102,0.26971929055746435,1.3003025748271573
DPEP2,0.0750051727705359,0.09751926854348866,1.3001672410225675
TRAPPC1,0.4057521208359197,0.5274819141404431,1.300010245303805
SUSD1,0.044485826608731634,0.05781823862593063,1.2997002199028964
CHD2,0.20732464307883303,0.26945183274053575,1.2996613848652787
SF3B5,0.5521415270018621,0.7175895582858537,1.2996478677892191
TMEM88,0.003414028553693358,0.004436927069907729,1.2996162744766095
MMP11,0.003414028553693358,0.004436927069907728,1.299616274476609
MRPL52,0.18859921373887856,0.245104865854958,1.2996070396895358
BRD1,0.0978688185392096,0.12718974732690955,1.2995941835749552
SNHG15,0.21280777984688598,0.2765626315802769,1.2995889143679906
SUMO1,0.5203807159114422,0.6762347402198888,1.299499999794323
FKBP3,0.10573142975377613,0.13738283455324238,1.299356632868533
PYHIN1,0.19232360852472585,0.24989348352498814,1.2993385754451507
B3GNT7,0.02069108214359611,0.026884107549273818,1.2993089178564037
PITPNC1,0.24384440306228017,0.3168072358764955,1.2992188128902018
SNRPB2,0.4569625491413201,0.5936888496216418,1.2992067965684377
CTDSP1,0.22967101179391683,0.29837889031838455,1.299157817034912
ZC3H12A,0.09248913718187461,0.12014429043652018,1.2990097442498927
FAM101B,0.07334988619904821,0.09528190882318176,1.2990055439843087
C19orf33,0.006103869232360852,0.007928809405678743,1.2989808765303512
LYPLA1,0.19242706393544382,0.24995713439686268,1.298970785526922
VNN2,0.06290088971653217,0.08170455814735655,1.2989412155466258
MGEA5,0.43234016139044074,0.561581881393477,1.2989352633523208
ST3GAL5,0.07614318228843368,0.09889909143758668,1.2988568177115665
PHPT1,0.18270225532795364,0.23725924033631635,1.2986114479563047
CBX5,0.09000620732464308,0.11687301879035387,1.2984995398017938
NAPA,0.21798055038278502,0.28302451689876595,1.2983934410742628
TTC39C-AS1,0.012000827643285744,0.015581202565009191,1.298343999942921
KDM1B,0.03424374094765156,0.044451202332539554,1.2980825430402638
ARL4A,0.1685288640595903,0.21875299818403962,1.2980150278986662
CYP51A1,0.002069108214359611,0.0026855594698647635,1.2979308917856403
GFRA2,0.002069108214359611,0.002685559469864763,1.29793089178564
AC093627.9,0.002069108214359611,0.002685559469864763,1.29793089178564
CTD-2215E18.1,0.002069108214359611,0.002685559469864763,1.29793089178564
CCDC134,0.002069108214359611,0.002685559469864763,1.29793089178564
CBX4,0.154252017380509,0.20018727933847108,1.2977935895946757
EBNA1BP2,0.048417132216014895,0.06283269006030467,1.2977367139378313
KIR2DL1,0.01520794537554314,0.019735612666024742,1.2977172246924842
SEP15,0.4688599213738879,0.608434392337424,1.2976890636216991
NDUFA2,0.3392302917442582,0.440167998486507,1.2975492142026765
